SATISFACTION_WITH_FINANCIAL_CONDITION,SPENDING_COMPARISON_TO_INCOME,DIFFICULTY_COVERING_EXPENSES,FIN_ANXIETY,EMERGENCY_FUNDS,CONFIDENCE_GET_2000,CREDIT_RECORD_RATING,CHECKING_ACCOUNT,SAVINGS_ACCOUNT,OVERDRAW_CHECKING_ACCOUNT,REGULAR_CONTRIBUTION_TO_RETIREMENT,OTHER_INVESTMENTS,ALWAYS_PAY_CR_FULL_12MO,USED_PAYDAY_LOAN,DEBT_COLLECTED_12MO,TOO_MUCH_DEBT_STRENGTH,D2D_FINANCIAL_SKILL,FINANCIAL_KNOWLEDGE_ASSESS,RACE_ETHNICITY,EDUCATION_LEVEL,HIGHEST_EDUCATION_OF_RAISERS,NUM_DEPENDENT_CHILDREN,BINARIZED_GENDER,AGE,LAYOFF_PANDEMIC,EXPECT_INHERIT_10K_PLUS,STATE,FIN_ED_HS,FIN_ED_ALL,Z,FIN_HEALTH
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,7,2.0,5,2,6,2.0,1.0,38,2.0,2.0,0,118.0
2.0,9.0,4.5,5.0,0.0,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,6.0,7.5,4.5,1,6,5.0,6,1,5,2.0,1.0,38,1.0,2.0,1,101.5
4.0,9.0,4.5,5.0,0.0,4.5,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,18.0,6.0,3.0,2,6,1.0,6,2,1,2.0,2.0,38,2.0,2.0,0,92.25
2.0,4.5,4.5,5.0,4.5,4.5,6.75,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,0.0,6.0,2.25,1,4,3.0,5,2,5,2.0,1.0,38,1.0,2.0,1,71.5
2.0,0.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,7,6.0,6,2,3,2.0,1.0,38,1.0,2.0,1,105.0
2.0,4.5,4.5,7.0,0.0,1.5,4.5,2.25,1.125,0.0,4.5,6.75,4.5,11.25,4.5,15.0,1.5,1.5,1,2,1.0,6,2,1,2.0,2.0,38,1.0,2.0,1,76.875
0.0,9.0,4.5,7.0,0.0,1.5,2.25,2.25,0.0,2.25,9.0,3.375,9.0,3.75,0.0,12.0,9.0,2.25,2,4,3.0,6,1,2,1.0,2.0,45,1.0,2.0,1,77.125
2.0,4.5,4.5,5.0,0.0,1.5,4.5,2.25,2.25,0.0,4.5,6.75,4.5,11.25,4.5,18.0,6.0,3.0,1,4,6.0,6,2,2,2.0,2.0,38,1.0,2.0,1,85.0
3.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,12.0,9.0,3.0,1,5,4.0,5,2,4,2.0,1.0,38,1.0,2.0,1,116.5
4.0,0.0,4.5,5.0,0.0,0.0,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,0.0,7.5,2.25,1,2,2.0,6,2,5,1.0,4.5,38,1.0,2.0,1,57.0
6.0,9.0,9.0,3.0,4.5,3.0,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,9.0,7.5,3.75,1,6,3.0,5,2,4,2.0,2.0,38,1.0,2.0,1,104.25
0.0,4.5,0.0,7.0,4.5,0.0,6.75,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,6.0,4.5,3.0,1,4,3.0,6,2,1,2.0,2.0,47,1.0,2.0,1,74.5
7.0,9.0,9.0,3.0,4.5,4.5,9.0,2.25,2.25,0.0,9.0,6.75,9.0,11.25,4.5,15.0,9.0,3.75,2,6,5.0,1,2,4,2.0,2.0,26,2.0,2.0,0,118.75
3.0,4.5,0.0,7.0,0.0,0.0,0.0,2.25,0.0,4.5,4.5,0.0,4.5,3.75,4.5,3.0,4.5,3.0,1,4,3.0,3,2,2,1.0,2.0,46,1.0,2.0,1,49.0
7.0,4.5,9.0,3.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,12.0,9.0,3.0,1,6,3.0,5,2,5,2.0,1.0,38,1.0,2.0,1,106.0
7.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,18.0,7.5,3.75,1,7,5.0,6,1,2,1.0,1.0,47,1.0,2.0,1,119.0
3.0,0.0,4.5,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,6.0,7.5,3.75,2,7,1.0,2,2,4,2.0,2.0,43,1.0,2.0,1,90.5
5.0,9.0,4.5,7.0,0.0,3.0,4.5,2.25,2.25,2.25,4.5,0.0,4.5,11.25,4.5,18.0,7.5,1.5,1,2,2.0,6,2,1,2.0,4.5,47,1.0,2.0,1,91.5
4.0,0.0,9.0,5.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,0.0,4.5,11.25,4.5,12.0,9.0,3.0,1,5,2.0,1,1,3,2.0,2.0,47,2.0,2.0,0,83.25
8.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,2,6,5.0,6,1,4,2.0,1.0,38,2.0,2.0,0,125.25
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,6,5.0,5,2,5,2.0,1.0,38,1.0,2.0,1,116.5
8.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,7.5,3.0,2,7,6.0,6,1,6,2.0,2.0,5,2.0,2.0,0,115.0
5.0,9.0,4.5,6.0,0.0,3.0,6.75,2.25,2.25,0.0,4.5,0.0,9.0,11.25,4.5,18.0,7.5,1.5,2,3,2.0,6,2,5,1.0,2.0,12,1.0,2.0,1,95.0
2.0,4.5,4.5,7.0,0.0,4.5,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,3.0,3.0,3.0,1,7,6.0,3,1,3,2.0,4.5,45,2.0,2.0,0,78.75
9.0,4.5,9.0,6.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,5,4.0,5,1,6,1.0,2.0,47,1.0,2.0,1,127.5
5.0,4.5,9.0,3.0,0.0,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,7.5,2.25,2,6,2.0,6,1,4,2.0,2.0,22,2.0,2.0,0,101.0
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,2,7,3.0,6,2,6,2.0,1.0,48,2.0,2.0,0,118.0
5.0,0.0,9.0,3.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,12.0,9.0,3.0,2,6,6.0,6,1,6,2.0,1.0,44,1.0,2.0,1,82.25
5.0,9.0,9.0,2.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,3.375,4.5,11.25,4.5,18.0,9.0,3.75,2,6,5.0,6,1,6,2.0,2.0,5,2.0,2.0,0,106.375
5.0,4.5,4.5,7.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,6.75,9.0,3.75,0.0,12.0,6.0,2.25,1,2,2.0,1,2,2,1.0,2.0,20,2.0,2.0,0,87.75
5.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,12.0,7.5,3.0,1,2,2.0,2,2,3,2.0,2.0,17,1.0,2.0,1,108.25
4.0,0.0,9.0,4.0,0.0,0.0,2.25,2.25,0.0,0.0,4.5,0.0,4.5,11.25,4.5,9.0,4.5,2.25,1,5,1.0,6,2,3,2.0,2.0,19,1.0,2.0,1,62.0
8.0,9.0,4.5,2.0,4.5,4.5,9.0,2.25,0.0,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,2,2.0,1,2,1,2.0,4.5,41,1.0,2.0,1,115.75
8.0,9.0,9.0,2.0,4.5,4.5,9.0,0.0,2.25,2.25,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,2,7,6.0,6,1,2,2.0,2.0,11,1.0,2.0,1,120.25
6.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,4.5,3.75,2,7,2.0,5,1,6,2.0,2.0,5,2.0,2.0,0,118.75
6.0,9.0,9.0,5.0,0.0,3.0,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,6.0,7.5,3.75,1,5,2.0,2,2,3,2.0,1.0,13,2.0,2.0,0,92.0
5.0,0.0,4.5,6.0,0.0,3.0,6.75,2.25,0.0,0.0,4.5,3.375,0.0,11.25,4.5,6.0,4.5,3.0,1,7,6.0,2,2,3,2.0,2.0,42,2.0,2.0,0,64.625
7.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,0.0,11.25,4.5,18.0,9.0,3.75,2,4,3.0,5,2,6,2.0,2.0,47,1.0,2.0,1,100.5
4.0,9.0,9.0,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,3.75,0.0,0.0,7.5,3.75,2,4,4.0,5,2,5,2.0,1.0,5,2.0,2.0,0,62.0
6.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,4,1.0,1,2,3,2.0,2.0,51,1.0,2.0,1,118.0
9.0,4.5,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,2,6,5.0,5,2,6,2.0,1.0,32,2.0,2.0,0,112.75
5.0,9.0,9.0,4.0,0.0,3.0,6.75,2.25,2.25,2.25,4.5,6.75,9.0,11.25,4.5,18.0,7.5,3.0,2,4,6.0,6,1,1,2.0,2.0,48,1.0,2.0,1,108.0
7.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,7.5,3.0,2,7,6.0,2,1,5,2.0,2.0,12,1.0,2.0,1,122.0
5.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,4.5,1,6,6.0,6,2,2,2.0,4.5,45,2.0,2.0,0,122.5
0.0,0.0,4.5,7.0,0.0,0.0,4.5,2.25,2.25,0.0,4.5,6.75,4.5,11.25,4.5,9.0,4.5,3.0,1,4,3.0,6,2,1,1.0,2.0,38,1.0,2.0,1,68.5
2.0,9.0,9.0,6.0,0.0,3.0,4.5,2.25,2.25,4.5,4.5,6.75,4.5,11.25,4.5,18.0,4.5,0.75,1,4,5.0,6,2,1,2.0,2.0,45,1.0,2.0,1,97.25
5.0,9.0,4.5,5.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,6.75,4.5,11.25,4.5,18.0,9.0,3.75,1,3,2.0,6,1,3,1.0,2.0,48,2.0,2.0,0,108.25
0.0,4.5,4.5,7.0,0.0,3.0,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,15.0,9.0,1.5,1,4,5.0,6,2,1,2.0,2.0,13,2.0,2.0,0,98.5
9.0,0.0,0.0,7.0,4.5,3.0,9.0,2.25,2.25,0.0,9.0,6.75,9.0,1.25,0.0,0.0,9.0,4.5,2,5,4.0,2,2,3,1.0,1.0,24,2.0,2.0,0,76.5
3.0,4.5,9.0,5.0,4.5,4.5,9.0,2.25,0.0,4.5,9.0,6.75,0.0,11.25,4.5,6.0,9.0,4.5,2,7,6.0,6,2,4,2.0,1.0,29,1.0,2.0,1,97.25
9.0,0.0,0.0,7.0,4.5,4.5,9.0,2.25,2.25,0.0,9.0,6.75,9.0,5.625,0.0,0.0,9.0,4.5,1,7,6.0,2,1,3,1.0,1.0,5,1.0,2.0,1,82.375
4.0,9.0,4.5,4.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,9.0,9.0,4.5,1,6,5.0,6,2,4,2.0,1.0,38,1.0,2.0,1,104.75
7.0,9.0,9.0,2.0,4.5,4.5,4.5,2.25,0.0,4.5,4.5,6.75,9.0,11.25,4.5,18.0,6.0,3.0,1,2,5.0,6,1,2,1.0,1.0,27,1.0,2.0,1,110.25
0.0,0.0,0.0,5.0,0.0,0.0,2.25,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,4.5,2,4,3.0,5,1,5,1.0,1.0,5,1.0,2.0,1,68.0
6.0,4.5,4.5,6.0,2.25,3.0,4.5,0.0,0.0,2.25,4.5,3.375,9.0,11.25,4.5,6.0,5.25,3.0,2,5,4.0,6,1,2,4.5,4.5,5,2.0,2.0,0,79.875
1.0,9.0,0.0,4.0,0.0,1.5,6.75,2.25,0.0,4.5,4.5,0.0,9.0,2.5,4.5,3.0,7.5,3.75,2,4,3.0,6,2,5,2.0,2.0,10,2.0,2.0,0,63.75
8.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,3.0,2,4,3.0,6,2,6,1.0,2.0,6,1.0,2.0,1,124.5
4.0,9.0,4.5,4.0,4.5,1.5,6.75,2.25,0.0,4.5,0.0,0.0,0.0,11.25,4.5,6.0,7.5,3.0,2,4,2.0,5,2,6,2.0,2.0,26,1.0,2.0,1,73.25
7.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,7.5,3.0,2,7,6.0,6,1,4,2.0,1.0,22,2.0,2.0,0,120.0
9.0,4.5,4.5,7.0,0.0,1.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,2.25,0.0,7.5,4.5,2,6,5.0,2,2,1,2.0,1.0,33,2.0,2.0,0,85.75
3.0,9.0,9.0,7.0,4.5,1.5,4.5,2.25,2.25,4.5,9.0,0.0,9.0,5.625,4.5,15.0,3.0,0.0,2,5,6.0,6,1,1,2.0,2.0,50,1.0,2.0,1,93.625
9.0,0.0,9.0,1.0,2.25,0.0,4.5,2.25,0.0,4.5,4.5,0.0,4.5,11.25,4.5,18.0,9.0,0.0,2,7,6.0,6,2,4,2.0,2.0,22,2.0,2.0,0,84.25
6.0,9.0,9.0,4.0,4.5,3.0,6.75,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,12.0,6.0,3.75,2,7,6.0,2,2,2,2.0,1.0,28,1.0,2.0,1,113.5
8.0,9.0,9.0,4.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,3.75,1,5,4.0,5,1,6,2.0,2.0,51,1.0,2.0,1,105.75
7.0,9.0,9.0,4.0,4.5,3.0,9.0,2.25,2.25,0.0,9.0,3.375,9.0,5.625,4.5,12.0,9.0,3.75,2,4,5.0,6,1,1,2.0,1.0,33,1.0,2.0,1,106.25
9.0,4.5,0.0,7.0,0.0,3.0,6.75,2.25,2.25,0.0,0.0,0.0,9.0,1.25,0.0,0.0,9.0,4.5,2,5,4.0,2,2,3,1.0,1.0,24,2.0,2.0,0,58.5
6.0,9.0,9.0,4.0,0.0,1.5,4.5,2.25,2.25,4.5,4.5,6.75,9.0,2.5,4.5,18.0,6.0,3.75,2,4,3.0,5,2,1,1.0,1.0,31,1.0,2.0,1,98.0
7.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,15.0,9.0,3.75,2,6,2.0,2,2,4,2.0,1.0,43,1.0,2.0,1,116.75
3.0,4.5,4.5,5.0,0.0,3.0,2.25,2.25,2.25,0.0,4.5,0.0,0.0,11.25,0.0,6.0,4.5,3.75,1,4,5.0,5,2,5,2.0,2.0,38,1.0,2.0,1,56.75
7.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,3.0,9.0,3.75,2,7,5.0,5,1,6,2.0,1.0,41,2.0,2.0,0,101.25
4.0,4.5,4.5,6.0,0.0,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,6.0,4.5,2,4,3.0,6,2,1,1.0,2.0,36,2.0,2.0,0,110.5
7.0,4.5,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,2,6,5.0,6,1,6,2.0,2.0,5,2.0,2.0,0,112.5
5.0,4.5,9.0,5.0,2.25,1.5,4.5,2.25,2.25,2.25,4.5,6.75,4.5,3.75,0.0,0.0,6.0,1.5,2,6,6.0,1,1,2,1.0,2.0,36,1.0,2.0,1,65.5
3.0,0.0,4.5,4.0,0.0,3.0,4.5,2.25,2.25,0.0,4.5,0.0,0.0,3.75,4.5,9.0,6.0,3.0,2,2,2.0,5,2,5,2.0,2.0,43,1.0,2.0,1,54.25
9.0,0.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,9.0,4.5,2,7,6.0,5,1,6,2.0,2.0,34,1.0,2.0,1,114.5
5.0,9.0,9.0,2.0,4.5,4.5,4.5,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,6.0,7.5,3.75,2,4,4.0,1,1,5,2.0,4.5,5,1.0,2.0,1,85.0
6.0,0.0,4.5,4.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,9.0,4.5,3.0,2,5,4.0,1,2,4,2.0,2.0,25,2.0,2.0,0,78.25
2.0,0.0,9.0,6.0,4.5,2.25,4.5,2.25,2.25,0.0,4.5,0.0,4.5,1.25,0.0,0.0,9.0,4.5,2,2,2.0,5,1,5,2.0,4.5,1,1.0,2.0,1,56.5
7.0,4.5,4.5,6.0,4.5,3.0,6.75,1.125,2.25,2.25,4.5,6.75,4.5,1.25,0.0,9.0,1.5,1.5,2,5,2.0,6,2,1,1.0,2.0,11,1.0,2.0,1,70.875
7.0,4.5,4.5,7.0,4.5,4.5,9.0,0.0,2.25,2.25,9.0,6.75,0.0,1.25,4.5,3.0,9.0,4.5,2,6,5.0,6,1,3,1.0,2.0,5,2.0,2.0,0,83.5
2.0,9.0,4.5,7.0,2.25,0.0,9.0,0.0,0.0,2.25,4.5,3.375,4.5,11.25,4.5,9.0,3.0,4.5,2,6,5.0,5,1,5,2.0,2.0,11,2.0,2.0,0,80.625
8.0,0.0,4.5,7.0,4.5,3.0,9.0,2.25,2.25,0.0,0.0,6.75,9.0,11.25,4.5,3.0,9.0,2.25,2,7,6.0,6,1,3,2.0,1.0,5,2.0,2.0,0,86.25
7.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,2,6,5.0,6,1,6,2.0,2.0,14,2.0,2.0,0,116.25
7.0,0.0,4.5,6.0,4.5,1.5,6.75,2.25,2.25,0.0,9.0,6.75,9.0,11.25,0.0,18.0,1.5,2.25,2,6,5.0,1,2,3,1.0,2.0,41,1.0,2.0,1,92.5
8.0,9.0,4.5,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,9.0,4.5,2,7,6.0,6,1,5,2.0,2.0,5,1.0,2.0,1,121.5
0.0,0.0,0.0,7.0,0.0,0.0,4.5,2.25,0.0,2.25,4.5,0.0,4.5,11.25,2.25,0.0,4.5,3.0,2,5,2.0,5,2,6,2.0,2.0,14,2.0,2.0,0,46.0
6.0,9.0,4.5,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,2,7,6.0,5,1,5,1.0,2.0,10,2.0,2.0,0,121.25
6.0,9.0,9.0,2.0,4.5,4.5,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,0.0,9.0,3.75,2,6,5.0,5,2,5,2.0,1.0,1,2.0,2.0,0,95.0
5.0,9.0,0.0,7.0,4.5,1.5,4.5,2.25,0.0,0.0,4.5,6.75,9.0,2.5,4.5,3.0,7.5,3.0,2,2,3.0,1,1,1,1.0,2.0,23,1.0,2.0,1,74.5
8.0,0.0,4.5,6.0,4.5,3.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,1.25,4.5,12.0,7.5,3.0,2,6,5.0,1,2,2,2.0,2.0,11,2.0,2.0,0,72.25
7.0,9.0,9.0,6.0,4.5,4.5,6.75,2.25,2.25,4.5,4.5,6.75,9.0,11.25,4.5,18.0,6.0,3.0,1,2,5.0,6,1,1,1.0,2.0,45,1.0,2.0,1,118.75
5.0,9.0,4.5,7.0,0.0,0.0,2.25,2.25,0.0,4.5,4.5,0.0,4.5,3.75,4.5,12.0,6.0,3.0,2,4,3.0,2,2,4,1.0,2.0,44,1.0,2.0,1,72.75
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,2,6,5.0,6,2,6,2.0,2.0,11,2.0,2.0,0,117.25
7.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,3.375,9.0,11.25,4.5,18.0,9.0,3.75,2,6,5.0,5,2,6,2.0,2.0,31,2.0,2.0,0,111.875
5.0,0.0,4.5,6.0,0.0,1.5,2.25,2.25,2.25,0.0,9.0,0.0,0.0,11.25,0.0,3.0,9.0,3.75,2,4,5.0,1,2,4,2.0,2.0,38,1.0,2.0,1,59.75
7.0,9.0,9.0,4.0,0.0,4.5,4.5,2.25,0.0,4.5,9.0,6.75,9.0,11.25,4.5,18.0,4.5,3.75,2,4,3.0,6,1,2,1.0,4.5,10,1.0,2.0,1,111.5
9.0,9.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,7.5,3.75,2,7,6.0,2,2,4,1.0,2.0,7,2.0,2.0,0,124.75
6.0,0.0,9.0,5.0,4.5,1.5,4.5,2.25,2.25,0.0,4.5,0.0,9.0,1.25,4.5,6.0,6.0,3.0,2,2,2.0,6,2,1,2.0,2.0,31,1.0,2.0,1,69.25
7.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,15.0,7.5,3.75,1,5,2.0,1,2,4,1.0,1.0,38,1.0,2.0,1,123.75
2.0,9.0,0.0,7.0,4.5,0.0,4.5,2.25,2.25,0.0,9.0,0.0,9.0,3.75,4.5,6.0,9.0,4.5,2,6,5.0,6,2,2,1.0,2.0,44,2.0,2.0,0,77.25
5.0,0.0,9.0,6.0,0.0,3.0,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,12.0,9.0,3.75,2,7,6.0,2,2,5,2.0,1.0,10,2.0,2.0,0,95.0
4.0,9.0,0.0,7.0,0.0,0.0,4.5,2.25,2.25,0.0,4.5,0.0,0.0,5.625,0.0,0.0,7.5,2.25,1,3,2.0,6,1,2,2.0,2.0,45,1.0,2.0,1,48.875
0.0,0.0,4.5,4.0,2.25,0.0,6.75,2.25,0.0,0.0,9.0,0.0,9.0,11.25,4.5,9.0,3.0,2.25,2,4,3.0,1,2,3,4.5,4.5,19,2.0,2.0,0,67.75
9.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,7,6.0,6,2,6,2.0,1.0,48,1.0,2.0,1,119.5
0.0,0.0,4.5,6.0,0.0,3.0,4.5,2.25,2.25,0.0,4.5,0.0,4.5,11.25,0.0,3.0,9.0,3.75,1,4,5.0,3,1,3,1.0,2.0,45,2.0,2.0,0,58.5
2.0,0.0,9.0,7.0,4.5,4.5,2.25,2.25,2.25,0.0,4.5,0.0,4.5,11.25,4.5,0.0,0.0,1.5,2,7,5.0,5,2,4,2.0,2.0,48,2.0,2.0,0,60.0
1.0,4.5,4.5,2.0,0.0,1.5,6.75,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,3.0,7.5,3.75,1,4,3.0,6,2,2,2.0,2.0,48,2.0,2.0,0,63.75
9.0,0.0,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,6.75,9.0,11.25,4.5,18.0,6.0,3.0,1,7,6.0,5,2,6,2.0,1.0,40,1.0,2.0,1,113.5
4.0,9.0,4.5,5.0,4.5,3.0,4.5,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,12.0,7.5,2.25,1,5,5.0,2,2,4,1.0,1.0,48,1.0,2.0,1,99.0
2.0,4.5,4.5,6.0,0.0,3.0,9.0,2.25,2.25,4.5,9.0,0.0,0.0,11.25,4.5,6.0,7.5,3.0,1,6,5.0,6,2,5,2.0,2.0,7,1.0,2.0,1,79.25
4.0,0.0,4.5,4.0,0.0,0.0,9.0,2.25,0.0,4.5,4.5,0.0,0.0,11.25,4.5,3.0,7.5,3.0,1,4,3.0,5,1,6,2.0,2.0,22,1.0,2.0,1,62.0
4.0,4.5,4.5,4.0,4.5,3.0,9.0,2.25,2.25,4.5,0.0,6.75,0.0,11.25,4.5,9.0,9.0,3.75,1,7,6.0,6,2,6,1.0,1.0,50,1.0,2.0,1,86.75
6.0,9.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,18.0,9.0,3.75,1,6,5.0,6,2,5,2.0,2.0,24,2.0,2.0,0,120.5
9.0,9.0,9.0,4.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,0.0,9.0,11.25,4.5,18.0,9.0,3.0,1,7,6.0,5,2,6,2.0,1.0,16,2.0,2.0,0,112.75
6.0,0.0,4.5,3.0,4.5,3.0,9.0,2.25,2.25,4.5,4.5,0.0,0.0,11.25,4.5,18.0,9.0,2.25,1,3,2.0,5,2,6,2.0,2.0,3,1.0,2.0,1,88.5
9.0,4.5,9.0,1.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.0,1,6,5.0,6,1,4,2.0,1.0,26,2.0,2.0,0,112.0
8.0,0.0,9.0,5.0,4.5,4.5,9.0,2.25,2.25,4.5,0.0,6.75,9.0,11.25,4.5,18.0,9.0,3.75,1,5,4.0,5,2,5,2.0,1.0,50,1.0,2.0,1,111.25
8.0,9.0,9.0,2.0,4.5,4.5,9.0,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,18.0,9.0,4.5,1,7,2.0,5,1,6,2.0,1.0,26,2.0,2.0,0,120.25
6.0,0.0,9.0,7.0,4.5,4.5,9.0,2.25,2.25,4.5,4.5,0.0,9.0,11.25,4.5,18.0,9.0,4.5,2,5,4.0,5,2,6,2.0,2.0,47,2.0,2.0,0,109.75
9.0,4.5,4.5,7.0,0.0,3.0,6.75,0.0,2.25,2.25,4.5,3.375,4.5,2.5,0.0,0.0,9.0,4.5,2,5,4.0,2,2,3,4.5,4.5,11,2.0,2.0,0,67.625
7.0,0.0,9.0,5.0,0.0,3.0,6.75,2.25,2.25,4.5,9.0,0.0,9.0,11.25,4.5,15.0,7.5,3.75,1,4,2.0,5,2,5,2.0,1.0,47,1.0,2.0,1,99.75
6.0,9.0,9.0,3.0,4.5,4.5,6.75,2.25,2.25,4.5,9.0,6.75,0.0,11.25,4.5,9.0,9.0,3.75,1,4,3.0,5,1,5,1.0,1.0,48,2.0,2.0,0,105.0
